"Lon","Lat","时间","source","...5","grid_id","X","Y"
121.40483,40.9295,"2021/6/19 20:01","GPS",NA,1449057,13514723.8554439,5001948.48470586
121.25642,40.98127,"2021/6/12 4:01","GPS",NA,1456748,13498202.9298153,5009579.38553382
121.2571,40.97269,"2021/6/11 2:00","GPS",NA,1454182,13498278.6270691,5008314.27923529
121.27999,40.95707,"2021/6/11 0:01","GPS",NA,1451617,13500826.7302133,5006011.55932649
121.3802,40.91321,"2021/6/3 0:00","GPS",NA,1446489,13511982.0563857,4999548.57470405
121.26241,40.93362,"2021/5/27 10:00","GPS",NA,1449050,13498869.7335652,5002555.553839
121.43053,40.86394,"2021/5/24 12:00","GPS",NA,1438794,13517584.7663573,4992293.51157204
121.23064,40.85947,"2021/5/24 6:00","GPS",NA,1438785,13495333.1133427,4991635.56617523
121.26678,40.94483,"2021/5/24 2:00","GPS",NA,1451616,13499356.1997399,5004207.50399721
121.30212,40.92775,"2021/5/23 6:00","GPS",NA,1449052,13503290.2305446,5001690.63912502
121.56843,40.87605,"2021/5/1 16:01","GPS",NA,1441366,13532935.7241377,4994076.22214517
121.55467,40.85658,"2021/4/29 16:00","GPS",NA,1436233,13531403.9679444,4991210.20676613
121.55968,40.87536,"2021/4/29 6:00","GPS",NA,1441365,13531961.6785933,4993974.63862901
118.84598,39.20938,"2021/6/30 20:00","GPS",NA,1192343,13229873.9764276,4751707.99253072
118.92229,39.1297,"2021/6/28 18:01","GPS",NA,1179516,13238368.76677,4740267.04950912
118.78182,39.18393,"2021/6/26 4:01","GPS",NA,1187208,13222731.7178983,4748052.31621908
118.78908,39.1959,"2021/6/24 22:00","GPS",NA,1189774,13223539.8974014,4749771.54010033
118.82321,39.21341,"2021/6/24 20:00","GPS",NA,1192342,13227339.2316222,4752286.98927481
118.82223,39.20515,"2021/6/22 20:00","GPS",NA,1189776,13227230.1385212,4751100.29719543
118.79651,39.16825,"2021/6/17 2:00","GPS",NA,1184642,13224367.001218,4745800.67634889
118.81895,39.20538,"2021/6/16 20:00","GPS",NA,1189775,13226865.0105914,4751133.33879049
118.78567,39.15401,"2021/6/4 4:00","GPS",NA,1182076,13223160.2979378,4743756.25465174
118.93489,39.15804,"2021/6/3 16:00","GPS",NA,1184649,13239771.392354,4744334.79549379
118.94545,39.15523,"2021/6/3 10:00","GPS",NA,1182083,13240946.9261768,4743931.39255088
118.87192,39.19761,"2021/6/3 6:01","GPS",NA,1189778,13232761.6040188,4750017.16741942
118.89256,39.1911,"2021/6/2 20:00","GPS",NA,1189779,13235059.2383087,4749082.0918457
118.89143,39.18993,"2021/6/1 12:00","GPS",NA,1187213,13234933.4472841,4748914.04597215
118.92438,39.1493,"2021/5/29 8:00","GPS",NA,1182082,13238601.4245058,4743080.13600503
118.87035,39.18013,"2021/5/25 16:00","GPS",NA,1187212,13232586.8324182,4747506.59208665
118.93421,39.19645,"2021/5/10 14:03","GPS",NA,1189781,13239695.6951003,4749850.54238704
118.88969,39.21212,"2021/4/7 18:00","GPS",NA,1192345,13234739.7513701,4752101.64923222
118.91348,39.16381,"2021/4/6 22:01","GPS",NA,1184648,13237388.0420561,4745163.18585606
118.896,39.16622,"2021/4/6 18:02","GPS",NA,1184647,13235442.1773571,4745509.20610768
118.86588,39.20766,"2021/4/5 2:00","GPS",NA,1192344,13232089.2342944,4751460.88741154
121.7262,40.86853,"2021/6/30 20:00","GPS",NA,1438807,13550498.6002002,4992969.16614568
121.94386,40.7531,"2021/6/30 2:00","GPS",NA,1420855,13574728.4005662,4975991.89752229
121.76531,40.84083,"2021/6/29 18:00","GPS",NA,1433677,13554852.3054851,4988892.39763663
121.6109,40.87682,"2021/6/28 14:01","GPS",NA,1441368,13537663.4629117,4994189.58471037
121.78692,40.90604,"2021/6/27 14:00","GPS",NA,1443942,13557257.9196811,4998492.44814519
121.71133,40.87852,"2021/6/23 4:00","GPS",NA,1441372,13548843.2793721,4994439.87036783
121.76834,40.84301,"2021/6/23 0:00","GPS",NA,1436243,13555189.6035422,4989213.17900643
121.74651,40.8737,"2021/6/19 18:00","GPS",NA,1438808,13552759.4990582,4993730.25363782
118.83774,37.93261,"2021/6/7 22:00","GPS",NA,1005024,13228956.7038234,4569910.2352434
121.57,40.85223,"2021/6/27 17:00","GPS",NA,1436234,13533110.4957383,4990569.99488954
121.68771,40.86685,"2021/6/26 5:00","GPS",NA,1438805,13546213.9129995,4992721.86230613
121.71281,40.9802,"2021/6/15 20:00","GPS",NA,1456768,13549008.0322185,5009421.6068858
121.66477,41.07368,"2021/6/15 14:00","GPS",NA,1469596,13543660.2438807,5023215.52892434
121.75417,41.13488,"2021/6/15 11:00","GPS",NA,1479864,13553612.2063577,5032256.83550111
121.72848,41.0363,"2021/6/14 20:00","GPS",NA,1464467,13550752.4086392,5017697.38085973
118.76978,39.16071,"2021/6/30 22:00","GPS",NA,1184641,13221391.4312291,4744718.11499727
118.81012,39.13507,"2021/6/29 16:00","GPS",NA,1179511,13225882.0594877,4741037.69991445
118.76792,39.15425,"2021/6/29 14:00","GPS",NA,1182075,13221184.3769763,4743790.70776903
118.76594,39.17731,"2021/6/28 0:00","GPS",NA,1187207,13220963.9643845,4747101.62640345
118.81662,39.20859,"2021/6/9 4:00","GPS",NA,1192341,13226605.6361779,4751594.49582335
121.37865,40.89248,"2021/6/28 16:00","GPS",NA,1443923,13511809.511175,4996495.40046584
121.30452,40.92387,"2021/6/28 6:00","GPS",NA,1446486,13503557.3973225,5001118.98298975
121.28058,40.93474,"2021/6/27 18:00","GPS",NA,1449051,13500892.4087129,5002720.58888571
121.53519,40.90972,"2021/6/23 18:00","GPS",NA,1446496,13529235.4642638,4999034.49042797
118.75314,39.15178,"2021/6/29 2:00","GPS",NA,1182074,13219539.0749023,4743436.1333886
118.73399,39.15556,"2021/6/29 0:01","GPS",NA,1184640,13217407.3066536,4743978.76643881
118.73019,39.15671,"2021/6/28 14:00","GPS",NA,1184639,13216984.2925886,4744143.85899668
118.64491,39.16782,"2021/6/24 16:00","GPS",NA,1184636,13207490.9664138,4745738.9356448
118.73064,39.14531,"2021/6/24 10:00","GPS",NA,1182073,13217034.3863595,4742507.40847589
118.63494,39.04631,"2021/6/23 20:00","GPS",NA,1166673,13206381.1110906,4728307.25526932
118.68875,39.1366,"2021/6/23 6:00","GPS",NA,1179506,13212371.2128901,4741257.28145807
118.68221,39.13144,"2021/6/20 18:00","GPS",NA,1179505,13211643.1834204,4740516.75102593
118.50932,38.98377,"2021/6/16 6:00","GPS",NA,1158970,13192397.1566571,4719347.03090548
118.74863,39.17741,"2021/6/15 8:00","GPS",NA,1187206,13219037.0239988,4747115.98661088
118.70177,39.18694,"2021/6/14 0:00","GPS",NA,1187204,13213820.5926603,4748484.6081165
118.64231,39.0487,"2021/6/13 20:00","GPS",NA,1166674,13207201.5357377,4728649.83238876
118.70451,39.14156,"2021/6/10 0:00","GPS",NA,1182072,13214125.6080651,4741969.16031698
118.8342,39.13254,"2021/5/6 18:00","GPS",NA,1179512,13228562.632826,4740674.61148967
118.89329,39.1373,"2021/4/29 14:00","GPS",NA,1179515,13235140.501537,4741357.7451931
118.89558,39.13931,"2021/4/16 14:00","GPS",NA,1182081,13235395.4231709,4741646.22518402
118.17497,39.28659,"2021/4/2 11:00","GPS",NA,1202577,13155177.4849104,4762806.66774993
118.15132,39.25571,"2021/4/2 8:00","GPS",NA,1197444,13152544.7789531,4758366.30625859
118.17348,39.30512,"2021/4/1 20:00","GPS",NA,1205143,13155011.6188691,4765472.11215426
118.22889,39.20737,"2021/6/28 2:00","GPS",NA,1189749,13161179.831854,4751419.22493531
118.27732,39.20863,"2021/5/8 14:00","GPS",NA,1192317,13166571.0347931,4751600.24246139
118.35929,39.17623,"2021/4/22 20:00","GPS",NA,1187189,13175695.8934534,4746946.53746462
118.3866,39.15596,"2021/4/22 14:00","GPS",NA,1184624,13178736.028747,4744036.18963115
118.57514,38.99601,"2021/4/19 4:00","GPS",NA,1158973,13199724.2055411,4721100.05542967
119.01572,37.17575,"2021/6/10 22:02","GPS",NA,894694,13248769.3467948,4463632.46528033
119.02033,37.18573,"2021/6/10 20:01","GPS",NA,897260,13249282.5296474,4465026.87014217
119.02287,37.18366,"2021/6/10 16:00","GPS",NA,897261,13249565.281154,4464737.63475144
119.03415,37.17516,"2021/6/10 6:02","GPS",NA,894695,13250820.9650101,4463550.03629104
118.91087,37.19228,"2021/6/10 4:02","GPS",NA,897256,13237097.4981852,4465942.13581089
118.18568,37.88863,"2021/6/9 22:01","GPS",NA,997297,13156369.7166568,4563704.89136311
118.1686,37.88866,"2021/6/9 20:01","GPS",NA,997296,13154468.379754,4563709.12293956
118.74577,39.21533,"2021/6/8 20:02","GPS",NA,1192338,13218718.6502552,4752562.85052736
118.72932,39.22271,"2021/6/7 20:02","GPS",NA,1192337,13216887.4446316,4753623.26244731
118.66964,39.30032,"2021/6/7 18:02","GPS",NA,1205165,13210243.8974211,4764781.58933957
118.75871,39.21054,"2021/6/6 4:01","GPS",NA,1192339,13220159.124466,4751874.64823755
118.67206,39.27712,"2021/4/21 18:26","GPS",NA,1202599,13210513.2905888,4761444.72967104
118.67116,39.27697,"2021/4/21 2:01","GPS",NA,1200033,13210413.1030471,4761423.15874341
118.72219,39.2334,"2021/4/20 6:00","GPS",NA,1194903,13216093.7366623,4755159.47689859
118.97449,37.67597,"2021/6/30 20:01","GPS",NA,966540,13244179.6441894,4533751.82868563
118.97379,37.70528,"2021/6/30 14:01","GPS",NA,971672,13244101.7205459,4537875.01472767
118.99667,37.70322,"2021/6/30 8:00","GPS",NA,971673,13246648.7104952,4537585.17084699
119.0013,37.69632,"2021/6/29 22:00","GPS",NA,971674,13247164.1197376,4536614.39321917
119.03429,37.71658,"2021/6/29 18:00","GPS",NA,974241,13250836.5497389,4539465.07836201
119.03346,37.69926,"2021/6/26 18:00","GPS",NA,971675,13250744.1545615,4537028.01785642
118.97983,37.87138,"2021/6/23 18:00","GPS",NA,994767,13244774.0902703,4561272.02033495
118.97662,37.87652,"2021/6/23 16:00","GPS",NA,997332,13244416.7547048,4561996.88579056
119.00666,37.9203,"2021/6/23 14:00","GPS",NA,1002466,13247760.7922082,4568172.98588124
119.00082,37.93249,"2021/6/23 10:00","GPS",NA,1005032,13247110.686382,4569893.29883352
118.9948,37.92949,"2021/6/23 8:01","GPS",NA,1005031,13246440.5430474,4569469.89757108
119.00869,37.90675,"2021/6/22 18:00","GPS",NA,999900,13247986.7707745,4566261.07761138
118.96023,37.93933,"2021/6/22 6:00","GPS",NA,1005030,13242592.2282507,4570858.71832501
118.76432,37.95573,"2021/6/18 8:00","GPS",NA,1007587,13220783.6268094,4573173.83286122
118.23978,38.06609,"2021/6/18 4:00","GPS",NA,1022960,13162392.1011087,4588766.32486735
117.64237,38.44086,"2021/6/17 22:00","GPS",NA,1079385,13095888.7241139,4641893.11438514
117.45776,38.68875,"2021/6/14 8:00","GPS",NA,1115301,13075338.0329185,4677185.23870721
117.44997,38.68803,"2021/6/14 0:00","GPS",NA,1115300,13074470.8540853,4677082.55559176
117.46512,38.6767,"2021/6/12 2:00","GPS",NA,1112735,13076157.3443708,4675466.8587222
117.42781,38.7084,"2021/6/8 8:00","GPS",NA,1117865,13072004.0141693,4679988.0311333
117.48202,38.75555,"2021/6/8 6:00","GPS",NA,1125566,13078038.6437652,4686716.45026634
117.56344,38.87852,"2021/6/8 4:00","GPS",NA,1143532,13087102.2767056,4704285.51291489
117.58731,38.93399,"2021/6/8 2:00","GPS",NA,1151231,13089759.4729508,4712220.61230947
117.58182,38.95528,"2021/6/7 18:01","GPS",NA,1153796,13089148.3289463,4715267.8391558
117.57632,38.94315,"2021/6/7 16:01","GPS",NA,1151230,13088536.071747,4713531.56628097
117.57639,38.90193,"2021/5/30 8:01","GPS",NA,1146098,13088543.8641113,4707633.60620509
117.55904,38.87755,"2021/5/30 2:00","GPS",NA,1143531,13086612.4709461,4704146.80752094
117.57339,38.92159,"2021/5/29 18:00","GPS",NA,1148664,13088209.905639,4710446.22817607
117.61357,38.95733,"2021/5/29 16:00","GPS",NA,1153798,13092682.722779,4715561.30292034
117.60754,38.95679,"2021/5/29 0:01","GPS",NA,1153797,13092011.4662496,4715483.99944657
117.59952,38.96558,"2021/5/28 20:01","GPS",NA,1156363,13091118.6839334,4716742.40147292
117.58522,39.02246,"2021/5/21 20:00","GPS",NA,1164060,13089526.815215,4724889.28568402
117.63127,38.96073,"2021/5/20 0:00","GPS",NA,1153799,13094653.0777661,4716048.04202778
117.63515,38.96449,"2021/5/19 10:00","GPS",NA,1156365,13095084.9973904,4716586.34541532
117.56281,39.06857,"2021/5/18 22:00","GPS",NA,1171757,13087032.1454264,4731498.40156425
117.56316,39.0691,"2021/5/18 20:00","GPS",NA,1171758,13087071.1072481,4731574.39350195
117.56342,39.06799,"2021/5/18 14:00","GPS",NA,1169192,13087100.0503158,4731415.24122974
117.60785,39.05104,"2021/5/17 6:00","GPS",NA,1169193,13092045.9752917,4728985.25385378
117.60841,39.0516,"2021/5/17 4:00","GPS",NA,1169194,13092108.3142065,4729065.52730539
117.61259,39.09057,"2021/5/15 2:00","GPS",NA,1174326,13092573.6296781,4734653.26382317
117.59711,39.09284,"2021/5/15 0:00","GPS",NA,1174325,13090850.4039606,4734978.84424851
117.67748,38.90687,"2021/5/14 20:00","GPS",NA,1146103,13099797.1514356,4708340.26499876
117.64113,38.9196,"2021/5/14 18:01","GPS",NA,1148667,13095750.6879453,4710161.49702048
117.6358,38.99238,"2021/5/14 14:00","GPS",NA,1158931,13095157.3550594,4720580.13173029
117.56032,39.06741,"2021/5/3 8:00","GPS",NA,1169191,13086754.9598943,4731332.08157858
117.58555,39.02165,"2021/4/11 6:00","GPS",NA,1164061,13089563.550647,4724773.22394766
117.53996,39.05424,"2021/4/9 20:00","GPS",NA,1169190,13084488.4950617,4729443.96786533
117.4594,38.98111,"2021/4/3 6:00","GPS",NA,1158923,13075520.5968834,4718966.10325081
117.7622,39.12172,"2021/4/1 18:00","GPS",NA,1179464,13109228.1386956,4739121.94570692
117.80085,39.16979,"2021/4/1 10:00","GPS",NA,1184598,13113530.6370148,4746021.79731623
118.57088,38.96288,"2021/6/16 2:00","GPS",NA,1153840,13199249.9845103,4716355.8449887
118.63542,39.05175,"2021/6/8 12:00","GPS",NA,1169239,13206434.5444461,4729087.02923087
118.54543,38.96386,"2021/6/8 10:00","GPS",NA,1156405,13196416.9034697,4716496.14897237
118.95329,37.72111,"2021/6/5 18:00","GPS",NA,974237,13241819.6709846,4540102.57904796
119.02253,37.72367,"2021/6/5 0:00","GPS",NA,974240,13249527.4325271,4540462.86157727
119.03799,37.74429,"2021/6/4 18:00","GPS",NA,976807,13251248.4318548,4543365.27899383
118.96367,37.71722,"2021/6/4 6:00","GPS",NA,974238,13242975.167299,4539555.14231948
119.03736,37.75131,"2021/6/3 10:00","GPS",NA,979373,13251178.3005756,4544353.5803709
119.05646,37.73452,"2021/5/26 12:00","GPS",NA,976808,13253304.5028497,4541989.97851537
119.07122,37.75611,"2021/5/16 22:00","GPS",NA,979375,13254947.5785339,4545029.39597007
119.05237,37.72665,"2021/5/8 14:00","GPS",NA,974242,13252849.2061324,4540882.26864368
119.07621,37.73016,"2021/4/19 10:00","GPS",NA,974243,13255503.0627929,4541376.2898874
119.04874,37.75294,"2021/4/17 20:00","GPS",NA,979374,13252445.1163808,4544583.07116854
119.07659,37.73085,"2021/4/17 16:00","GPS",NA,976809,13255545.3641994,4541473.40792862
119.04521,37.65646,"2021/4/17 2:00","GPS",NA,963978,13252052.1585783,4531008.16115195
119.04432,37.65374,"2021/4/17 0:00","GPS",NA,963977,13251953.0842315,4530625.7081354
118.86536,39.20697,"2021/4/15 20:00","GPS",NA,1189777,13232031.3481591,4751361.75973314
118.49916,38.99334,"2021/4/15 0:00","GPS",NA,1158969,13191266.1506307,4720717.62961897
118.39882,38.05325,"2021/4/6 20:00","GPS",NA,1022967,13180096.3529245,4586950.98543893
118.38148,38.07869,"2021/4/6 14:00","GPS",NA,1025532,13178166.0729541,4590548.04246414
121.43525,40.90702,"2021/6/30 8:00","GPS",NA,1443926,13518110.1943539,4998636.79341488
121.45407,40.92946,"2021/6/18 23:00","GPS",NA,1449059,13520205.2271706,5001942.59101633
118.18726,39.12431,"2020/6/19 4:00","GPS",NA,1179483,13156545.6014522,4739493.58798463
118.52091,37.9655,"2020/5/1 22:01","GPS",NA,1010142,13193687.3495554,4574553.26568975
118.47442,39.16935,"2020/5/27 18:00","GPS",NA,1184628,13188512.1064284,4745958.61940292
118.5038,39.17548,"2020/5/18 22:00","GPS",NA,1187195,13191782.6730679,4746838.83821422
118.50851,39.17317,"2020/5/14 6:00","GPS",NA,1187196,13192306.9878696,4746507.13174081
118.51092,39.17104,"2020/5/12 10:00","GPS",NA,1184630,13192575.2678424,4746201.28218107
118.48586,39.17133,"2020/5/1 22:00","GPS",NA,1184629,13189785.6014031,4746242.92312565
118.48074,39.17284,"2020/4/30 14:01","GPS",NA,1187194,13189215.6456102,4746459.74599129
118.45955,39.16602,"2020/4/19 2:01","GPS",NA,1184627,13186856.7856003,4745480.49028299
118.39489,39.07236,"2020/5/15 4:00","GPS",NA,1171795,13179658.8673256,4732041.82815969
118.32575,39.0867,"2020/4/25 6:00","GPS",NA,1174357,13171962.2377322,4734098.22355848
118.35067,39.07314,"2020/4/17 14:01","GPS",NA,1171793,13174736.3194428,4732153.67155505
117.50727,38.56886,"2020/5/24 16:00","GPS",NA,1097341,13080849.4609077,4660101.28525364
117.53702,38.56238,"2020/5/23 12:22","GPS",NA,1097342,13084161.2157588,4659178.71816989
117.66102,38.40867,"2020/4/29 20:00","GPS",NA,1074254,13097964.8326172,4637319.12842616
117.66719,38.39971,"2020/4/28 14:00","GPS",NA,1071688,13098651.6738754,4636046.33426325
117.64368,38.40371,"2020/4/28 8:00","GPS",NA,1074253,13096034.5526468,4636614.52644693
117.99225,37.97102,"2020/4/25 20:01","GPS",NA,1010119,13134837.1875526,4575332.7193247
117.98918,37.97385,"2020/4/25 8:00","GPS",NA,1010118,13134495.4367159,4575732.35324411
117.96821,37.95571,"2020/4/25 2:01","GPS",NA,1007552,13132161.066994,4573171.00923606
117.96468,37.9557,"2020/4/19 2:01","GPS",NA,1007551,13131768.1091915,4573169.59742377
118.01418,37.92382,"2020/4/15 20:01","GPS",NA,1002422,13137278.4239857,4568669.71636531
118.0116,37.92305,"2020/4/13 14:01","GPS",NA,1002421,13136991.2196995,4568561.05454027
118.12144,39.28226,"2020/4/12 20:00","GPS",NA,1202574,13149218.5525682,4762183.92136673
117.94914,39.27972,"2020/4/10 8:00","GPS",NA,1202567,13130038.2043045,4761818.63308858
118.1179,39.27693,"2020/4/9 20:00","GPS",NA,1200008,13148824.4815708,4761417.40650384
117.84229,38.25201,"2020/4/4 20:00","GPS",NA,1051168,13118143.7167133,4615087.79867742
117.92001,38.23832,"2020/4/4 2:01","GPS",NA,1048605,13126795.4675377,4613147.35602617
118.14763,39.28412,"2020/4/3 14:00","GPS",NA,1202576,13152134.0100321,4762451.42433413
118.12449,39.27696,"2020/4/1 8:00","GPS",NA,1200009,13149558.0770151,4761421.72068321
117.61473,39.13921,"2020/4/29 22:00","GPS",NA,1182024,13092811.8533884,4741631.87275098
117.53799,39.30089,"2020/4/26 2:01","GPS",NA,1205114,13084269.1956649,4764863.58644615
119.2814,39.40657,"2020/4/14 20:01","GPS",NA,1220588,13278344.7091088,4780077.69568726
118.31416,39.12032,"2020/6/27 14:00","GPS",NA,1176923,13170672.0448339,4738921.06367815
118.17049,39.21965,"2020/4/14 2:00","GPS",NA,1192313,13154678.7735916,4753183.56592803
117.91446,38.07404,"2020/4/11 2:00","GPS",NA,1025511,13126177.6443638,4589890.46809269
117.90084,38.04278,"2020/4/10 20:00","GPS",NA,1020379,13124661.4728992,4585470.95603889
117.89731,38.02185,"2020/4/10 14:00","GPS",NA,1017812,13124268.5150967,4582512.94505224
117.9119,38.06655,"2020/4/10 2:01","GPS",NA,1022945,13125892.6664674,4588831.36630277
117.84883,38.04098,"2020/4/9 20:00","GPS",NA,1020376,13118871.7461831,4585216.5310442
117.86552,38.04628,"2020/4/9 14:01","GPS",NA,1020377,13120729.6684844,4585965.68921134
117.88932,38.05663,"2020/4/9 2:00","GPS",NA,1022944,13123379.0723653,4587428.8242774
117.85106,38.02574,"2020/4/8 14:00","GPS",NA,1017810,13119119.9886475,4583062.64999724
117.91177,38.02087,"2020/4/7 14:00","GPS",NA,1017813,13125878.1949336,4582374.46357551
117.89719,38.04215,"2020/4/7 2:01","GPS",NA,1020378,13124255.1567578,4585381.90657933
118.38465,39.20336,"2020/4/6 20:00","GPS",NA,1189756,13178518.9557399,4750843.15108803
118.12008,39.2056,"2020/5/29 20:01","GPS",NA,1189744,13149067.1580607,4751164.9438957
118.05447,39.24953,"2020/5/28 17:01","GPS",NA,1197439,13141763.4862698,4757477.89368971
118.169,39.16741,"2020/5/28 14:00","GPS",NA,1184614,13154512.9075503,4745680.06695291
117.63187,39.16136,"2020/4/13 14:00","GPS",NA,1184591,13094719.8694606,4744811.43468131
118.2728,39.06351,"2020/6/30 12:00","GPS",NA,1169223,13166067.8706947,4730772.92235831
118.32386,39.04764,"2020/6/30 6:00","GPS",NA,1166659,13171751.8438946,4728497.89298902
118.2141,39.16014,"2020/6/26 12:00","GPS",NA,1184616,13159533.4165851,4744636.28152239
118.20577,39.14144,"2020/6/24 8:00","GPS",NA,1182050,13158606.1252268,4741951.93684933
118.19752,39.13741,"2020/6/23 14:00","GPS",NA,1179484,13157687.7394278,4741373.53244227
118.208,39.17326,"2020/5/28 10:01","GPS",NA,1187182,13158854.3676913,4746520.05516564
118.1914,39.17178,"2020/5/28 8:00","GPS",NA,1184615,13157006.4641441,4746307.53872444
117.82441,38.88553,"2020/5/26 22:00","GPS",NA,1143543,13116153.3242179,4705287.9659166
117.62278,38.94271,"2020/5/26 14:00","GPS",NA,1151232,13093707.9752892,4713468.59082064
117.71511,38.89636,"2020/5/25 22:00","GPS",NA,1146104,13103986.1038742,4706836.88592609
117.8179,38.87242,"2020/5/25 18:00","GPS",NA,1140977,13115428.6343328,4703413.27336221
117.66724,38.86629,"2020/5/23 18:00","GPS",NA,1140970,13098657.2398499,4702536.81951393
117.68653,38.86655,"2020/5/23 16:00","GPS",NA,1140971,13100804.5928273,4702573.99220434
118.23599,39.12642,"2020/4/29 20:00","GPS",NA,1179485,13161970.2002386,4739796.36457414
118.93631,38.04732,"2020/6/5 8:00","GPS",NA,1020425,13239929.4660309,4586112.70019763
118.90965,37.96233,"2020/5/27 12:00","GPS",NA,1010159,13236961.6884064,4574105.67115912
118.91192,37.98289,"2020/5/27 10:00","GPS",NA,1012726,13237214.3836505,4577009.02559962
118.94109,37.94353,"2020/5/25 12:00","GPS",NA,1007595,13240461.5731969,4571451.56429058
118.99634,37.84147,"2020/5/15 8:00","GPS",NA,992201,13246611.9750633,4557054.98318823
118.99826,37.91705,"2020/5/3 18:00","GPS",NA,1002465,13246825.7084856,4567714.37799147
118.89484,37.99604,"2020/4/30 8:01","GPS",NA,1012725,13235313.0467477,4578866.41278535
119.48583,37.11225,"2020/4/27 14:01","GPS",NA,887017,13301101.7526117,4454764.56040447
118.24132,39.09923,"2020/5/9 12:01","GPS",NA,1174354,13162563.5331245,4735895.40225302
118.87204,39.16409,"2020/5/26 10:58","GPS",NA,1184646,13232774.9623576,4745203.38677039
117.52568,38.69613,"2020/6/22 8:00","GPS",NA,1115304,13082898.8527332,4678237.80022672
117.70706,38.86714,"2020/6/21 22:00","GPS",NA,1140972,13103089.9819733,4702658.34612149
117.69138,38.87827,"2020/6/21 2:00","GPS",NA,1143537,13101344.4923577,4704249.76392091
117.69903,38.88198,"2020/6/21 0:00","GPS",NA,1143538,13102196.0864622,4704780.29190755
118.53677,39.20819,"2020/6/17 18:00","GPS",NA,1192329,13195452.8766794,4751537.02962294
118.05431,39.23467,"2020/6/11 8:00","GPS",NA,1194873,13141745.6751513,4755341.99875183
117.97791,39.24107,"2020/6/11 6:00","GPS",NA,1194870,13133240.8660547,4756261.84419577
117.94134,39.23009,"2020/6/10 16:00","GPS",NA,1194868,13129169.9122763,4754683.78586067
118.04323,39.29313,"2020/6/9 18:01","GPS",NA,1202571,13140512.2551933,4763747.33228328
118.03256,39.26655,"2020/6/9 16:00","GPS",NA,1200004,13139324.4762265,4759924.81132244
118.42199,39.15779,"2020/6/7 20:00","GPS",NA,1184626,13182675.6255261,4744298.90489932
118.76846,39.22982,"2020/6/7 10:00","GPS",NA,1194905,13221244.4895013,4754644.98425823
118.79052,39.20811,"2020/6/7 8:00","GPS",NA,1192340,13223700.1974682,4751525.53642214
118.14202,37.89071,"2020/6/30 12:00","GPS",NA,999861,13151509.5076887,4563998.28474852
118.1528,37.89423,"2020/6/30 8:00","GPS",NA,999862,13152709.5317995,4564494.81551504
118.13724,38.01434,"2020/6/30 6:00","GPS",NA,1017823,13150977.4005228,4581451.77203412
118.13784,38.01365,"2020/6/30 0:00","GPS",NA,1015257,13151044.1922172,4581354.2795677
118.11685,37.98874,"2020/6/29 8:00","GPS",NA,1012690,13148707.5961055,4577835.2746069
118.11748,38.01562,"2020/6/26 22:00","GPS",NA,1017822,13148777.7273847,4581632.63005443
118.11774,38.00373,"2020/6/26 20:01","GPS",NA,1015256,13148806.6704523,4579952.75017264
118.13771,37.94719,"2020/6/25 8:00","GPS",NA,1007559,13151029.7206834,4571968.21483335
118.20425,39.08523,"2020/6/14 4:00","GPS",NA,1171786,13158436.9196008,4733887.40229128
118.19125,39.09541,"2020/6/13 12:00","GPS",NA,1174351,13156989.7662205,4735347.46557345
118.1692,39.15168,"2020/6/11 16:00","GPS",NA,1182048,13154535.1714485,4743421.77841266
118.18565,39.10674,"2020/6/10 20:00","GPS",NA,1176917,13156366.3770721,4736972.71511477
118.34467,39.20338,"2020/6/7 16:00","GPS",NA,1189754,13174068.402498,4750846.0241927
118.19336,39.11113,"2020/5/13 10:00","GPS",NA,1176918,13157224.6503461,4737602.51573981
118.72922,39.18763,"2020/5/10 20:00","GPS",NA,1187205,13216876.3126826,4748583.70753854
118.37876,39.00206,"2020/5/10 6:01","GPS",NA,1161530,13177863.2839391,4721966.65420029
118.032,39.25005,"2020/4/18 20:00","GPS",NA,1197438,13139262.1373117,4757552.64383398
118.00822,39.25998,"2020/4/18 8:00","GPS",NA,1200003,13136614.9598206,4758980.19046223
118.59032,37.97387,"2020/4/12 14:00","GPS",NA,1010145,13201414.0354114,4575735.17756691
118.59505,37.92794,"2020/4/10 20:00","GPS",NA,1005013,13201940.5766028,4569251.14702124
118.59424,37.92463,"2020/4/10 2:00","GPS",NA,1002447,13201850.4078153,4568784.02418847
118.5604,38.06022,"2020/4/8 20:00","GPS",NA,1022974,13198083.3562468,4587936.37549599
118.56437,38.0493,"2020/4/8 2:01","GPS",NA,1020408,13198525.2946253,4586392.59227135
118.55328,38.06907,"2020/4/7 2:01","GPS",NA,1025540,13197290.7614724,4589187.68751043
118.34755,39.10033,"2020/4/6 14:01","GPS",NA,1174358,13174389.0026315,4736053.19057168
118.69646,37.59892,"2020/4/2 20:00","GPS",NA,956264,13213229.4861642,4522920.5763989
118.69868,37.61256,"2020/4/2 8:00","GPS",NA,958830,13213476.6154337,4524837.19242023
118.89719,37.30899,"2020/6/30 22:00","GPS",NA,915217,13235574.6475511,4482263.96925704
118.85732,37.30462,"2020/6/27 20:00","GPS",NA,915215,13231136.3394532,4481652.3709967
118.82248,37.30573,"2020/6/27 18:00","GPS",NA,915214,13227257.9683939,4481807.71638638
118.87175,37.32528,"2020/6/27 14:00","GPS",NA,917782,13232742.6797053,4484544.13053522
